INFO 2025-12-16 11:12:22,254 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:12:27,056 basehttp "POST /finance/approve/b639668d-ff33-49df-839f-e5c3953d4fbb/ HTTP/1.1" 302 0
INFO 2025-12-16 11:12:27,094 basehttp "GET /finance/submissions/ HTTP/1.1" 200 71522
INFO 2025-12-16 11:12:31,173 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57177
INFO 2025-12-16 11:15:41,241 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57441
INFO 2025-12-16 11:15:42,441 basehttp "GET /finance/extraction/compare/29/ HTTP/1.1" 200 8782
INFO 2025-12-16 11:15:42,494 basehttp - Broken pipe from ('127.0.0.1', 64842)
INFO 2025-12-16 11:15:42,502 basehttp - Broken pipe from ('127.0.0.1', 64843)
INFO 2025-12-16 11:18:46,934 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57441
INFO 2025-12-16 11:18:48,913 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10046
INFO 2025-12-16 11:18:50,732 basehttp "POST /logout/ HTTP/1.1" 302 0
INFO 2025-12-16 11:18:50,749 basehttp "GET /login/ HTTP/1.1" 200 2645
INFO 2025-12-16 11:18:55,353 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-12-16 11:18:55,371 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-12-16 11:18:55,394 basehttp "GET /vendors/dashboard/ HTTP/1.1" 200 11475
INFO 2025-12-16 11:18:59,181 basehttp "POST /logout/ HTTP/1.1" 302 0
INFO 2025-12-16 11:18:59,184 basehttp "GET /login/ HTTP/1.1" 200 2645
INFO 2025-12-16 11:19:02,485 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-12-16 11:19:02,532 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-12-16 11:19:02,544 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10046
INFO 2025-12-16 11:19:05,306 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 54048
INFO 2025-12-16 11:19:10,066 basehttp "POST /finance/approve/a239dfd2-dadb-407b-af5a-0841eb95afcc/ HTTP/1.1" 302 0
INFO 2025-12-16 11:19:10,094 basehttp "GET /finance/submissions/ HTTP/1.1" 200 70886
INFO 2025-12-16 11:19:11,659 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57177
INFO 2025-12-16 11:19:13,868 basehttp "GET /finance/extraction/compare/30/ HTTP/1.1" 200 8771
INFO 2025-12-16 11:19:13,921 basehttp - Broken pipe from ('127.0.0.1', 64880)
INFO 2025-12-16 11:19:13,939 basehttp - Broken pipe from ('127.0.0.1', 64891)
INFO 2025-12-16 11:22:06,030 autoreload D:\Desktop\vENDORPORTAL\finance\services\ollama_service.py changed, reloading.
INFO 2025-12-16 11:22:06,737 autoreload Watching for file changes with StatReloader
INFO 2025-12-16 11:22:31,495 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57442
INFO 2025-12-16 11:22:31,695 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:22:31,697 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
